instance_id,brand,cpu_brand,cpu_core,cpu_model,cpu_frequency,pc_name,family,title,flag,clean_info,sorted_title
390640,hp,0,0,0,0,0,hp," hp lq166aw elitebook 8460p 14"" notebook - vology",1, 14 8460p elitebook hp lq166aw,  14 8460p elitebook hp lq166aw notebook vology
898548,asus,intel,0,0,0,0,asus," asus satellite x240 external edge core intel techbuy processor 1 1"" from ghz (manufacturer) 500 ebay 750gb - system,wm8850",2, manufacturer 1 1 500 750gb asus ebay edge external from ghz intel satellite systemwm8850 techbuy x240, manufacturer  1 1 500 750gb asus core ebay edge external from ghz intel processor satellite systemwm8850 techbuy x240
628213,acer,intel,i3,4010u,0,e1572,acer," acer aspire e1-572-34014g50mnkk - 15.6"" - core i3 4010u - windows 7 home premium 64-bit - 4 gb ram - 500 gb hdd",2, 156 4 4010u 500 64bit 7 acer aspire e157234014g50mnkk gb gb home i3 premium ram windows,      156 4 4010u 500 64bit 7 acer aspire core e157234014g50mnkk gb gb hdd home i3 premium ram windows
243199,hp,intel,i5,4310u,0,0,hp, hp 3gb latitude 15 | - 7 laptops hdd led elitebook core beats pc laptop ram touch computers i5-4310u - core - alibaba.com buy gb & - from ebay,2,  15 3gb 7 alibabacom beats ebay elitebook from gb hp i54310u latitude ram touch ,      15 3gb 7 alibabacom beats buy computers core core ebay elitebook from gb hdd hp i54310u laptop laptops latitude led pc ram touch 
980490,hp,0,0,0,0,0,hp," hp lq168aw elitebook 8460p 14"" notebook - vology",1, 14 8460p elitebook hp lq168aw,  14 8460p elitebook hp lq168aw notebook vology
980494,hp,0,0,0,0,0,hp," hp inspiron t430 3372 - ebay 15.6"" (1.9 2 hard ssd accessories and w - 128gb fi notebook 320",2, 19 128gb 156 2 320 3372 ebay fi hard hp inspiron t430 w, 19   128gb 156 2 320 3372 accessories and ebay fi hard hp inspiron notebook ssd t430 w
103957,0,0,0,0,0,0,0," 14inch thinkpad elitebook 13 500 2 15.6""",1, 13 14inch 156 2 500 elitebook thinkpad, 13 14inch 156 2 500 elitebook thinkpad
874006,0,intel,0,0,0,0,0, $326 zbook folio 47 - 15 250gb - price 66 hdd | 64-bit laptop - - on windows - gb intel firstshop,2, 326 15 250gb 47 64bit 66 firstshop folio gb intel on price windows zbook , 326      15 250gb 47 64bit 66 firstshop folio gb hdd intel laptop on price windows zbook 
964127,dell,intel,i5,4300u,0,0,asus, dell accusync notebook 3 i5447-6250slv 15 (500gb windows i5 4300u dual-core 7 windows 022265398265 angle 8 ebay notebook black asus 70b7002kux 8 gb bdre vology ram - back ssd 8.1,2, 500gb 022265398265 15 3 4300u 7 70b7002kux 8 8 81 accusync angle asus back bdre black dell dualcore ebay gb i5 i54476250slv ram windows windows, 500gb  022265398265 15 3 4300u 7 70b7002kux 8 8 81 accusync angle asus back bdre black dell dualcore ebay gb i5 i54476250slv notebook notebook ram ssd vology windows windows
407072,lenovo,0,0,0,0,0,lenovo," lenovo cf-53ualzzrm cf52 | - 5gb 4460s led professional adapter ghz, -",1, 4460s 5gb adapter cf53ualzzrm cf52 ghz lenovo professional ,   4460s 5gb adapter cf53ualzzrm cf52 ghz led lenovo professional 
767524,hp,0,0,0,0,0,hp," t420 533cl hp on pavilion 15.6"" phone 5 pro 4 4gb 80gb - desktops - in android 7ms shower ssd accessories core second computers 64-bit 1 |",2, 1 156 4 4gb 5 533cl 64bit 7ms 80gb android desktops hp in on pavilion phone pro second shower t420 ,   1 156 4 4gb 5 533cl 64bit 7ms 80gb accessories android computers core desktops hp in on pavilion phone pro second shower ssd t420 
1013285,lenovo,intel,0,0,1.00,0,lenovo," lenovo thinkpad t61 1,86 thinkpad cable walmart.com - intel | x2 windows | ghz 1 ghz 4 | processor : ebay",2, 1 186 4  cable ebay ghz ghz intel lenovo t61 thinkpad thinkpad walmartcom windows x2   ,  1 186 4  cable ebay ghz ghz intel lenovo processor t61 thinkpad thinkpad walmartcom windows x2   
775729,lenovo,intel,i7,3667u,0,3444,lenovo," lenovo thinkpad x1 carbon 3444 - 14"" - core i7 3667u - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 8 gb ram - 128 gb ssd - vology",2,  128 14 3444 3667u 64bit 64bit 7 8 8 carbon gb gb i7 lenovo pro pro ram thinkpad windows windows x1,        128 14 3444 3667u 64bit 64bit 7 8 8 carbon core downgrade gb gb i7 lenovo pro pro ram ssd thinkpad vology windows windows x1
923186,hp,0,0,0,0,0,hp," hp e9e72us#aba x131e laptop c2d 512mb/4gb computer, 500gb buy 160gb 1024*600 laptop dvd - pro in ebay -",2, 1024600 160gb 500gb 512mb4gb c2d computer dvd e9e72usaba ebay hp in pro x131e,   1024600 160gb 500gb 512mb4gb buy c2d computer dvd e9e72usaba ebay hp in laptop laptop pro x131e
1144370,lenovo,intel,i5,3320m,0,2324,lenovo," lenovo thinkpad x230 2324 - 12.5"" - core i5 3320m - windows 8 pro 64-bit - 4 gb ram - 180 gb ssd - vology",2, 125 180 2324 3320m 4 64bit 8 gb gb i5 lenovo pro ram thinkpad windows x230,       125 180 2324 3320m 4 64bit 8 core gb gb i5 lenovo pro ram ssd thinkpad vology windows x230
243255,dell,intel,i7,3230m,0,0,dell, dell lenovo m5010 2466 notebook i7 workstation i7 00ghz solid | hd 3230m buy 500gb ebay drive pro 2.10 ram dual 320 1 - - -,2, 00ghz 1 210 2466 320 3230m 500gb dell drive dual ebay hd i7 i7 lenovo m5010 pro ram solid workstation ,    00ghz 1 210 2466 320 3230m 500gb buy dell drive dual ebay hd i7 i7 lenovo m5010 notebook pro ram solid workstation 
177740,dell,intel,i5,0,2.80,0,dell," 2.8ghz intel - webcam, loaded 2gb i5 12 100 inch : 320 series monitor qhd | ebay gb 53 notebook graphite dell computers",2, 100 12 28ghz 2gb 320 53  dell ebay gb graphite i5 intel loaded monitor qhd series webcam ,  100 12 28ghz 2gb 320 53  computers dell ebay gb graphite i5 inch intel loaded monitor notebook qhd series webcam 
898641,acer,intel,i3,4010u,1.70,e1572,acer," acer aspire e1-572-34014g50mnkk 15.6"" led notebook - intel core i3 i3-4010u 1.70 ghz - black (4 gb ram - 500 gb hdd - dvd-writer - intel hd 4400 - windows 7 home premium 64-bit - 1366 x 768 display - bluetooth) price comparison at buy.net",2, 4 170 1366 156 4400 500 64bit 7 768 acer aspire at black bluetooth buynet comparison display dvdwriter e157234014g50mnkk gb gb ghz hd home i3 i34010u intel intel premium price ram windows x, 4         170 1366 156 4400 500 64bit 7 768 acer aspire at black bluetooth buynet comparison core display dvdwriter e157234014g50mnkk gb gb ghz hd hdd home i3 i34010u intel intel led notebook premium price ram windows x
480850,dell,0,0,0,0,0,asus," 14inch asus dell inch 15.6"" 500gb 2gb linux core kids ddr3l bt gb windows dvdrw 4",2, 14inch 156 2gb 4 500gb asus bt ddr3l dell gb windows, 14inch 156 2gb 4 500gb asus bt core ddr3l dell dvdrw gb inch kids linux windows
833113,lenovo,0,0,0,0,0,lenovo, lenovo elitebook e6400 3368 e440 working,0, 3368 e440 e6400 elitebook lenovo working, 3368 e440 e6400 elitebook lenovo working
808540,asus,0,0,0,0,0,asus, asus - 10 20c0001hus led,0, 10 20c0001hus asus,  10 20c0001hus asus led
865892,0,intel,i7,0,0,0,0," amazon.com latitude x202e in - 14"" laptop i7 gb 8gb (ips) 4 office - netbook | ram with & & notebooks gemei,3g vology 500 product led windows display 7",2,   ips 14 4 500 7 8gb amazoncom display gb gemei3g i7 in latitude netbook notebooks office ram windows x202e ,   ips   14 4 500 7 8gb amazoncom display gb gemei3g i7 in laptop latitude led netbook notebooks office product ram vology windows with x202e 
63079,dell,0,0,0,0,0,dell, hp dell book x200ma-us01t - - 3230m led,1, 3230m book dell hp x200maus01t,   3230m book dell hp led x200maus01t
743015,lenovo,0,0,0,0,0,lenovo," lenovo quality t440s netbook 59359130 14"" tablet 14"" ghz 5ghz - tablet up notebook : install hdd portable gb supported",2, 14 14 59359130 5ghz  gb ghz install lenovo netbook portable supported t440s tablet tablet up,  14 14 59359130 5ghz  gb ghz hdd install lenovo netbook notebook portable quality supported t440s tablet tablet up
317033,lenovo,intel,i5,3320m,0,2325,lenovo," lenovo thinkpad x230 2325 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 500 gb hdd - vology",2, 125 2325 3320m 4 500 64bit 7 gb gb i5 lenovo pro ram thinkpad windows x230,       125 2325 3320m 4 500 64bit 7 core gb gb hdd i5 lenovo pro ram thinkpad vology windows x230
87659,0,0,0,0,0,0,0," netbook best 2560p 17"" - smart 2 1tb 2ghz dvd touch business notebook gb 64-bit black 4 pro gb pro - ssd,",2, 17 1tb 2 2560p 2ghz 4 64bit black business dvd gb gb netbook pro pro smart ssd touch,   17 1tb 2 2560p 2ghz 4 64bit best black business dvd gb gb netbook notebook pro pro smart ssd touch
1218162,0,0,0,0,0,0,0, amazon.com : as laptop laptop 2 8,1, 2 8  amazoncom as, 2 8  amazoncom as laptop laptop
120437,0,intel,i7,0,0,0,0," amazon.com thinkpad e6510 g1 1047cl - (2.7 and 3gb i7 laptop computers,mini led wi warranty xp | pad,2012 64-bit mini",2, 27 1047cl 3gb 64bit amazoncom computersmini e6510 g1 i7 mini pad2012 thinkpad warranty wi xp , 27  1047cl 3gb 64bit amazoncom and computersmini e6510 g1 i7 laptop led mini pad2012 thinkpad warranty wi xp 
988793,hp,0,0,0,0,0,hp," hp ideapad fhd - 8gb t300ladh51t 1 android,mini 7 ram 4800qm 80gb ghz high 3347 lt ebay new - hdd 6 windows ssd hdd ram vga tc4400 gb screen",2, 1 3347 4800qm 6 7 80gb 8gb androidmini ebay fhd gb ghz high hp ideapad lt new ram ram screen t300ladh51t tc4400 vga windows,   1 3347 4800qm 6 7 80gb 8gb androidmini ebay fhd gb ghz hdd hdd high hp ideapad lt new ram ram screen ssd t300ladh51t tc4400 vga windows
1037962,lenovo,intel,i7,0,0,1866,lenovo," lenovo of t30 portable 17.3"" 600gb 24"" gb i7 3200x1800 4 - 5820k 1866 computer,client sp3",2, 173 1866 24 3200x1800 4 5820k 600gb computerclient gb i7 lenovo of portable sp3 t30,  173 1866 24 3200x1800 4 5820k 600gb computerclient gb i7 lenovo of portable sp3 t30
341658,dell,0,0,0,0,0,dell, laptop toughbook new electromagnetic 6 sealed kids d2500 duo ghz dell,1, 6 d2500 dell duo electromagnetic ghz new sealed toughbook, 6 d2500 dell duo electromagnetic ghz kids laptop new sealed toughbook
95906,0,intel,i7,0,0,0,0," panasonic - 14inch laptop china core gaming i7-4700hq windows 6ghz graphics 533 hdd ghz uma, 4 ebay - product",2, 14inch 4 533 6ghz ebay gaming ghz graphics i74700hq panasonic uma windows,   14inch 4 533 6ghz china core ebay gaming ghz graphics hdd i74700hq laptop panasonic product uma windows
464547,0,intel,i5,0,1.86,0,0," core c6z87ut w8 is 20b2000kus - - - 13.3 business win 12 1.86ghz,,4gb i5 product 8.1-15.6"" memory, - hot laptop product 24 - colors - laptop - 7 downgrade",2, 186ghz4gb 12 133 20b2000kus 24 7 81156 business c6z87ut colors hot i5 is memory w8,        186ghz4gb 12 133 20b2000kus 24 7 81156 business c6z87ut colors core downgrade hot i5 is laptop laptop memory product product w8 win
399015,hp,0,0,0,0,0,hp, hp latitude helix das laptop quad-core customized 4300u 3.4 15 state 1gb 750gb australia parts -,2, 15 1gb 34 4300u 750gb customized das helix hp latitude parts quadcore state,  15 1gb 34 4300u 750gb australia customized das helix hp laptop latitude parts quadcore state
620200,0,amd,radeon,0,0,0,0," hot inspiron ts140 10br0001us 13.3"" module 17 pc 2gb beema 8 qhd+ manufacturer core radeon ebay 7 7 ssd gb | 4 product",2, 10br0001us 133 17 2gb 4 7 7 8 beema ebay gb hot inspiron manufacturer module qhd radeon ts140 , 10br0001us 133 17 2gb 4 7 7 8 beema core ebay gb hot inspiron manufacturer module pc product qhd radeon ssd ts140 
775851,hp,0,0,0,0,0,hp," hp : one 20al008yus 6662 antivirus 15.6""",1, 156 20al008yus 6662  antivirus hp one, 156 20al008yus 6662  antivirus hp one
612012,0,0,0,0,0,0,0," new : 1545 chromebook cheap laptop hdd ebay : 3520m - dvdrw 2.90 pro 7inch,laptop | | accessories 1 5mp 160gb",2, 1 1545 160gb 290 3520m 5mp 7inchlaptop   chromebook ebay new pro  ,  1 1545 160gb 290 3520m 5mp 7inchlaptop   accessories cheap chromebook dvdrw ebay hdd laptop new pro  
743096,dell,intel,i5,0,0,0,dell," dell vaio sale thinkpad cf rom - 15.6"" i5 - storage,",1, 156 cf dell i5 rom sale storage thinkpad vaio,   156 cf dell i5 rom sale storage thinkpad vaio
898744,0,0,0,0,0,0,0," 8 16gb ghz x131e 256 s230u k4100m pc thinkpad 2 core professional 8 laptop,gaming gb t9550 on gb 2 ram laptop $1507.49 toshiba male",2, 150749 16gb 2 2 256 8 8 gb gb ghz k4100m laptopgaming male on professional ram s230u t9550 thinkpad toshiba x131e, 150749 16gb 2 2 256 8 8 core gb gb ghz k4100m laptop laptopgaming male on pc professional ram s230u t9550 thinkpad toshiba x131e
833213,0,intel,i7,m680,0,0,0," 15 thinkpad m6800 netbook - i7 net-tablet 3.2 processor - 1080p (4 uk midnight pro | 8 with product laptop - firstshop laptop vology ram, computers - - on",2, 4 1080p 15 32 8 firstshop i7 m6800 midnight nettablet netbook on pro ram thinkpad uk , 4      1080p 15 32 8 computers firstshop i7 laptop laptop m6800 midnight nettablet netbook on pro processor product ram thinkpad uk vology with 
759493,asus,0,0,0,0,0,asus," asus vivobook - 887 1"" 67ghz 15 8gb pse25u 8gb - 2 pro hd8670m 64-bit 320gb windows w/webcam,",2, 1 15 2 320gb 64bit 67ghz 887 8gb 8gb asus hd8670m pro pse25u vivobook wwebcam windows,   1 15 2 320gb 64bit 67ghz 887 8gb 8gb asus hd8670m pro pse25u vivobook wwebcam windows
685773,0,intel,0,2450m,0,0,0, - core panasonic 2450m 7 | 8 intel customized ssd ultrabook 180 : laptop 2 cheapest android4.0/2.3 the snapdragon | n2830,2, 180 2 2450m 7 8  android4023 cheapest customized intel n2830 panasonic snapdragon the ultrabook  ,  180 2 2450m 7 8  android4023 cheapest core customized intel laptop n2830 panasonic snapdragon ssd the ultrabook  
480983,0,intel,i3,3337u,0,0,0," dt.vk7aa.002 s550ca-ds51t thenerds.net ebay 14"" atom led u2400 - envy 2nd or win multitouch 886389027568 amazon.com 36986eu-i5-3337u-4gb-128gb i3 shopping en hongkong,laptops / - os intel hdd",2,  14 2nd 36986eui53337u4gb128gb 886389027568 amazoncom atom dtvk7aa002 ebay en envy hongkonglaptops i3 intel multitouch or os s550cads51t shopping thenerdsnet u2400,    14 2nd 36986eui53337u4gb128gb 886389027568 amazoncom atom dtvk7aa002 ebay en envy hdd hongkonglaptops i3 intel led multitouch or os s550cads51t shopping thenerdsnet u2400 win
284379,dell,intel,pentium,0,0,0,dell," hp inspiron dell vology pentium 15.4""",0, 154 dell hp inspiron pentium, 154 dell hp inspiron pentium vology
120541,hp,intel,0,0,0,0,hp," hp cf-53jalbylm inch l520 4"" rgb core 2 dvd intel",1, 2 4 cf53jalbylm dvd hp intel l520 rgb, 2 4 cf53jalbylm core dvd hp inch intel l520 rgb
1021669,0,0,0,0,0,0,0," 13.3 inch 12 14"" - | dual 50ghz desktop 2tb pc windows switching in ghz gb 4g",2, 12 133 14 2tb 4g 50ghz desktop dual gb ghz in switching windows ,  12 133 14 2tb 4g 50ghz desktop dual gb ghz in inch pc switching windows 
38657,0,0,0,0,0,0,0," buy 15 - notebooks - duo / 1.65 ram mb | 1545 7 ) laptop on notebook product pro 2010 mid hdd ebay 4 dual on gebraucht,china ebay",2,   165 15 1545 2010 4 7 dual duo ebay ebay gebrauchtchina mb mid notebooks on on pro ram ,     165 15 1545 2010 4 7 buy dual duo ebay ebay gebrauchtchina hdd laptop mb mid notebook notebooks on on pro product ram 
259842,hp,0,0,0,0,0,hp, thinkserver 10 hp 250us 15 touch -,1, 10 15 250us hp thinkserver touch,  10 15 250us hp thinkserver touch
792321,hp,intel,i5,0,0,0,hp, i5 tablet dv6 hp | inch 2,1, 2 dv6 hp i5 tablet , 2 dv6 hp i5 inch tablet 
595720,lenovo,intel,i5,3320m,0,2325,lenovo," lenovo thinkpad x230 2325 - 12.5"" - core i5 3320m - windows 8 pro 64-bit - 4 gb ram - 180 gb ssd - vology",2, 125 180 2325 3320m 4 64bit 8 gb gb i5 lenovo pro ram thinkpad windows x230,       125 180 2325 3320m 4 64bit 8 core gb gb i5 lenovo pro ram ssd thinkpad vology windows x230
923409,lenovo,0,0,0,0,0,lenovo," amazon.com thinkpad gamer disk t540p 14"" 1 on lenovo print w7pro64 - 4 (ips) ebay inch windows | 4600, buy / ram - laptops ssd - vga gb hdd sim product",2, ips  1 14 4 4600 amazoncom disk ebay gamer gb lenovo on print ram sim t540p thinkpad vga w7pro64 windows , ips     1 14 4 4600 amazoncom buy disk ebay gamer gb hdd inch laptops lenovo on print product ram sim ssd t540p thinkpad vga w7pro64 windows 
816918,0,intel,i7,0,0,0,0," panasonic portátil on 8.3"" drive cf-191dyl41m - i7 i7 | dh51t windows / notebook cd hdd 2.41 tablet",2,  241 83 cd cf191dyl41m dh51t drive i7 i7 on panasonic portátil tablet windows ,   241 83 cd cf191dyl41m dh51t drive hdd i7 i7 notebook on panasonic portátil tablet windows 
767767,lenovo,intel,i5,0,0,0,lenovo," amazon.com notebook lenovo 17t touch 14 sale i5 i5 core nv core gray"" sale win 8 | 4.0,google ebay displayport - nach best lenovo drive - -",2, 14 17t 40google 8 amazoncom displayport drive ebay gray i5 i5 lenovo lenovo nach nv sale sale touch ,    14 17t 40google 8 amazoncom best core core displayport drive ebay gray i5 i5 lenovo lenovo nach notebook nv sale sale touch win 
1144599,0,intel,i3,3320m,0,0,0," toshiba inspiron xt2 envy i3542-6666bk - - 11 laptop 3320m 4gb core webcam product | gb computer led memory, windows 128",2, 11 128 3320m 4gb computer envy gb i35426666bk inspiron memory toshiba windows xt2 ,   11 128 3320m 4gb computer core envy gb i35426666bk inspiron laptop led memory product toshiba webcam windows xt2 
562970,0,0,0,0,0,0,0, miniprice.ca pavilion thinkpad s149 6885 -,0, 6885 minipriceca pavilion s149 thinkpad,  6885 minipriceca pavilion s149 thinkpad
841506,0,0,0,0,0,0,0," verbatim blue inspiron 7537 printer - core 4gb cable aba on 7 1 core | on laptops,mini pc - nach",2, 1 4gb 7 7537 aba blue cable inspiron laptopsmini nach on on printer verbatim ,   1 4gb 7 7537 aba blue cable core core inspiron laptopsmini nach on on pc printer verbatim 
816931,dell,intel,i7,3110m,0,0,dell," samsung h2d92us#aba dell notebooks led 2 x 4gb function 3110m 500gb i7 bluray technology) 500gb / ebay pro downgrade intel ram tablet,5 ebay gb accessories | - & alibaba.com with",2,   2 3110m 4gb 500gb 500gb alibabacom bluray dell ebay ebay function gb h2d92usaba i7 intel notebooks pro ram samsung tablet5 technology x ,    2 3110m 4gb 500gb 500gb accessories alibabacom bluray dell downgrade ebay ebay function gb h2d92usaba i7 intel led notebooks pro ram samsung tablet5 technology with x 
849705,hp,0,0,0,0,0,hp," hp c7a50ut elitebook 2170p 11.6"" notebook - vology",1, 116 2170p c7a50ut elitebook hp,  116 2170p c7a50ut elitebook hp notebook vology
1054506,lenovo,intel,i7,3520m,0,2320,lenovo," lenovo thinkpad x230 2320 - 12.5"" - core i7 3520m - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 256 gb ssd - vology",2,  125 2320 256 3520m 4 64bit 64bit 7 8 gb gb i7 lenovo pro pro ram thinkpad windows windows x230,        125 2320 256 3520m 4 64bit 64bit 7 8 core downgrade gb gb i7 lenovo pro pro ram ssd thinkpad vology windows windows x230
579374,lenovo,intel,i5,3320m,0,3438,lenovo," lenovo thinkpad x230 tablet 3438 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology",2, 125 320 3320m 3438 4 64bit 7 gb gb i5 lenovo pro ram tablet thinkpad windows x230,       125 320 3320m 3438 4 64bit 7 core gb gb hdd i5 lenovo pro ram tablet thinkpad vology windows x230
538418,lenovo,intel,i5,3427u,0,3460,lenovo," lenovo thinkpad x1 carbon touch 3460 - 14"" - core i5 3427u - windows 8 pro 64-bit - 4 gb ram - 240 gb ssd - vology",2, 14 240 3427u 3460 4 64bit 8 carbon gb gb i5 lenovo pro ram thinkpad touch windows x1,       14 240 3427u 3460 4 64bit 8 carbon core gb gb i5 lenovo pro ram ssd thinkpad touch vology windows x1
96055,0,intel,0,2370m,0,0,0," best thinkpad 1501 ds 6"" g3220t laptop repair - supply | 2370m 8 - ebay ebay - windows7 160gb ebay tablet laptop buy ssd graphics rb-810576020896 ssd intel",2, 1501 160gb 2370m 6 8 ds ebay ebay ebay g3220t graphics intel rb810576020896 repair supply tablet thinkpad windows7 ,    1501 160gb 2370m 6 8 best buy ds ebay ebay ebay g3220t graphics intel laptop laptop rb810576020896 repair ssd ssd supply tablet thinkpad windows7 
800571,0,intel,i7,0,0,0,0, tablet samsung 8530w (ips) win inch 53ghz core 3940xm - gaming $239 dual i7,2, 239 ips 3940xm 53ghz 8530w dual gaming i7 samsung tablet, 239 ips  3940xm 53ghz 8530w core dual gaming i7 inch samsung tablet win
202561,lenovo,0,0,0,0,0,lenovo," lenovo precision thinkpad 20b7 (optical - pc cheap : ram ddr3l, notebook tinydeal 7 8 computers ebay 7 / 64-bit pouces,china",2, optical  20b7 64bit 7 7 8  ddr3l ebay lenovo pouceschina precision ram thinkpad tinydeal, optical   20b7 64bit 7 7 8  cheap computers ddr3l ebay lenovo notebook pc pouceschina precision ram thinkpad tinydeal
96065,0,0,0,0,0,0,0, amazon.com dv6700 17 7 |,0, 17 7 amazoncom dv6700 , 17 7 amazoncom dv6700 
997206,dell,intel,i5,0,0,0,dell," dell aspire 1501 20ar internal 14 china 4gb - i5 250gb cf - 2gb displayport 64-bit games 595 tablet,shenzhen notebook,7 tigerdirect.com",2, 14 1501 20ar 250gb 2gb 4gb 595 64bit aspire cf dell displayport games i5 internal notebook7 tabletshenzhen tigerdirectcom,   14 1501 20ar 250gb 2gb 4gb 595 64bit aspire cf china dell displayport games i5 internal notebook7 tabletshenzhen tigerdirectcom
841563,lenovo,intel,i7,0,0,3347,lenovo," lenovo thinkpad e6430 sli all-in-one laptop 33476uf i7 320gb - c710-2457 notebooks,laptop card 120gb | 7 warranty 4 black 4.0",2, 120gb 320gb 33476uf 4 40 7 allinone black c7102457 card e6430 i7 lenovo notebookslaptop sli thinkpad warranty ,  120gb 320gb 33476uf 4 40 7 allinone black c7102457 card e6430 i7 laptop lenovo notebookslaptop sli thinkpad warranty 
333667,dell,0,0,0,0,0,dell," dell cf-195cyaalm d830 tb 3000 - laptop, ruby swappable 4 256gb elt-293707 windows - internal on quad 16gb gb quadro ebay",2, 16gb 256gb 3000 4 cf195cyaalm d830 dell ebay elt293707 gb internal laptop on quad quadro ruby swappable tb windows,   16gb 256gb 3000 4 cf195cyaalm d830 dell ebay elt293707 gb internal laptop on quad quadro ruby swappable tb windows
14180,0,intel,0,0,0,0,0, panasonic cf-53abgzx1m - satellite laptop gaming hdd-win - notebook intel alibaba.com read laptop laptop comprar ebay pc buy pro - ebay,2, alibabacom cf53abgzx1m comprar ebay ebay gaming hddwin intel panasonic pro read satellite,    alibabacom buy cf53abgzx1m comprar ebay ebay gaming hddwin intel laptop laptop laptop notebook panasonic pc pro read satellite
972646,acer,intel,0,0,0,0,acer," acer vostro c55-b5299 15.6"" rk3188 hour c2d sdram intel ghz laptop nicaragua laptop,cheap & gb on ebay 8.1, ebay 2-in-one 320 256 netbook gb",2,  156 2inone 256 320 81 acer c2d c55b5299 ebay ebay gb gb ghz hour intel laptopcheap netbook nicaragua on rk3188 sdram vostro,  156 2inone 256 320 81 acer c2d c55b5299 ebay ebay gb gb ghz hour intel laptop laptopcheap netbook nicaragua on rk3188 sdram vostro
1120111,0,0,0,0,0,0,0, best core fit tablet hd china 3540m grade ghz 6ghz portable - pro cheap 500gb 4 4 320 us 8.1: windows,2, 320 3540m 4 4 500gb 6ghz 81 fit ghz grade hd portable pro tablet us windows,  320 3540m 4 4 500gb 6ghz 81 best cheap china core fit ghz grade hd portable pro tablet us windows
431984,hp,intel,i7,0,0,0,hp, hp thinkpad touchsmart 1615 led led - cortex en dual - i7 laptop win7-h 64-bit rw schenker pro on on,2, 1615 64bit cortex dual en hp i7 on on pro rw schenker thinkpad touchsmart win7h,   1615 64bit cortex dual en hp i7 laptop led led on on pro rw schenker thinkpad touchsmart win7h
653168,lenovo,intel,i5,3320m,0,2324,lenovo," lenovo thinkpad x230 2324 - 12.5"" - core i5 3320m - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 128 gb ssd - vology",2,  125 128 2324 3320m 4 64bit 64bit 7 8 gb gb i5 lenovo pro pro ram thinkpad windows windows x230,        125 128 2324 3320m 4 64bit 64bit 7 8 core downgrade gb gb i5 lenovo pro pro ram ssd thinkpad vology windows windows x230
63351,lenovo,intel,i5,3320m,0,3435,lenovo," lenovo thinkpad x230 tablet 3435 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 500 gb hdd - vology",2, 125 3320m 3435 4 500 64bit 7 gb gb i5 lenovo pro ram tablet thinkpad windows x230,       125 3320m 3435 4 500 64bit 7 core gb gb hdd i5 lenovo pro ram tablet thinkpad vology windows x230
300930,lenovo,intel,i7,3667u,0,3444,lenovo," lenovo thinkpad x1 carbon 3444 - 14"" - core i7 3667u - windows 7 pro 64-bit - 4 gb ram - 128 gb ssd - vology",2, 128 14 3444 3667u 4 64bit 7 carbon gb gb i7 lenovo pro ram thinkpad windows x1,       128 14 3444 3667u 4 64bit 7 carbon core gb gb i7 lenovo pro ram ssd thinkpad vology windows x1
890759,lenovo,amd,0,0,0,0,lenovo," lenovo inch 15.6"" laptop parts i5548-833slv cpu - finish 3520m dvdâ±rw xp premium & in ultimate product | led notebooks 8 in gb amd netbook gps tablet accessories laptop hdd",2,  156 3520m 8 amd cpu dvdârw finish gb gps i5548833slv in in lenovo netbook notebooks parts premium tablet ultimate xp ,   156 3520m 8 accessories amd cpu dvdârw finish gb gps hdd i5548833slv in in inch laptop laptop led lenovo netbook notebooks parts premium product tablet ultimate xp 
1161096,0,intel,0,4030u,0,0,0, microsoft elitebook 7 easy refurbished intel - 2 4030u 60ghz 4gb seconds ultrabook accessories 7 wholesale 64-bit |,2, 2 4030u 4gb 60ghz 64bit 7 7 easy elitebook intel microsoft refurbished seconds ultrabook wholesale ,  2 4030u 4gb 60ghz 64bit 7 7 accessories easy elitebook intel microsoft refurbished seconds ultrabook wholesale 
366473,lenovo,intel,i7,3520m,0,2320,lenovo," lenovo thinkpad x230 2320 - 12.5"" - core i7 3520m - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 500 gb hdd - vology",2,  125 2320 3520m 4 500 64bit 64bit 7 8 gb gb i7 lenovo pro pro ram thinkpad windows windows x230,        125 2320 3520m 4 500 64bit 64bit 7 8 core downgrade gb gb hdd i7 lenovo pro pro ram thinkpad vology windows windows x230
767885,dell,0,0,0,0,0,dell, dell ix2 ddr4-2133mhz black without lcd,0, black ddr42133mhz dell ix2 lcd without, black ddr42133mhz dell ix2 lcd without
161683,dell,intel,i5,4200m,0,0,dell," 7 hd dell 500 m without 6"" a6 i5-4200m, 320 | win7pro converter laptop - cheap price,cheap ghz intel gb for intel compaq vology : : - hd hot home",2, 320 500 6 7   a6 compaq converter dell for gb ghz hd hd home hot i54200m intel intel m pricecheap win7pro without ,   320 500 6 7   a6 cheap compaq converter dell for gb ghz hd hd home hot i54200m intel intel laptop m pricecheap vology win7pro without 
