instance_id,brand,cpu_brand,cpu_core,cpu_model,cpu_frequency,capacity,pc_name,family,title,flag,clean_info,sorted_title
137881,lenovo,0,0,0,0,0,0,lenovo," lenovo latitude inch (c55-b5350) - 20 hdd hybrid battery i14rmt 6"" core drive gps | ssd | 1 2gb 4gb 500 - hd",1, 1 20 2gb 4gb 500 6 b5350 battery c55 drive gps hd hybrid i14rmt latitude lenovo, 1 20 2gb 4gb 500 6 b5350 battery c55 core drive gps hd hdd hybrid i14rmt inch latitude lenovo ssd
727705,0,0,0,0,0,0,0,0," toshiba thinkpad l440 17-f030us laptop, 12.5""",0, 12 17 5 f030us l440 thinkpad toshiba, 12 17 5 f030us l440 laptop thinkpad toshiba
64172,dell,intel,i7,0,0,0,0,dell," dell hp china parts 500gb 13.3"" - notebook memory, i7 touch b no | 8 | 4 | 64-bit |",1, 13 3 4 500gb 64 8 b dell hp i7 memory no parts touch, 13 3 4 500gb 64 8 b bit china dell hp i7 memory no notebook parts touch
916147,hp,intel,i7,0,0,0,0,hp, hp thinkpad pro pentium cheap m - 8gb i7 i7 2 hd full tb gh715et 8 platinum ram ram gb,1, 2 8 8gb full gb gh715et hd hp i7 i7 m pentium platinum pro ram ram tb thinkpad, 2 8 8gb cheap full gb gh715et hd hp i7 i7 m pentium platinum pro ram ram tb thinkpad
539330,0,intel,0,0,0,0,0,0, microsoft : u46e core 2 dual 1tb intel mini buy topendelectronics home xp battery 64-bit | notebook led 128,1, 128 1tb 2 64 battery dual home intel microsoft mini topendelectronics u46e xp, 128 1tb 2 64 battery bit buy core dual home intel led microsoft mini notebook topendelectronics u46e xp
80583,lenovo,intel,0,2350m,0,0,0,lenovo, lenovo : 42bt300u laptop touch desktop - intel intel 2350m / inch - core ddr2 computers 8 tablet computers ram product on,1, 2350m 42bt300u 8 ddr2 desktop intel intel lenovo on ram tablet touch, 2350m 42bt300u 8 computers computers core ddr2 desktop inch intel intel laptop lenovo on product ram tablet touch
1030861,lenovo,0,0,0,0,2 gb ram,0,lenovo," lenovo thinkpad x130e 0627 - 11.6"" - e-450 - windows 7 home premium 64-bit - 2 gb ram - 320 gb hdd - vology",2, 0627 11 2 320 450 6 64 7 e gb gb home lenovo premium ram thinkpad windows x130e, 0627 11 2 320 450 6 64 7 bit e gb gb hdd home lenovo premium ram thinkpad vology windows x130e
965327,lenovo,0,0,0,0,0,0,lenovo," 500gb thinkpad - 10 - | laptop,used alibaba.com 4.4 - accessories 64-bit ram 8 atom led lenovo alibaba.com desktops on notebooks best - qhd - cheap warranty d630 on ebay",2, 10 4 4 500gb 64 8 atom d630 desktops ebay lenovo notebooks on on qhd ram thinkpad used warranty, 10 4 4 500gb 64 8 accessories alibaba alibaba atom best bit cheap com com d630 desktops ebay laptop led lenovo notebooks on on qhd ram thinkpad used warranty
908005,0,0,0,0,0,0,0,0," 7 1"" satellite ! core toshiba cam black z2760 14"" 6"" duo, quality",1, 1 14 6 7 black cam duo satellite toshiba z2760, 1 14 6 7 black cam core duo quality satellite toshiba z2760
727785,0,0,0,0,1.20,0,0,0," 17"" thinkpad 15.6-inch laptop laptop,very 20df0030us ghz 1.2ghz 4ghz dvdrw win - 8 64-bit comprar | laptop | 128gb details",2, 1 128gb 15 17 20df0030us 2ghz 4ghz 6 64 8 comprar details ghz thinkpad very, 1 128gb 15 17 20df0030us 2ghz 4ghz 6 64 8 bit comprar details dvdrw ghz inch laptop laptop laptop thinkpad very win
400124,lenovo,intel,i5,3427u,0,8 gb ram,3460,lenovo," lenovo thinkpad x1 carbon 3460 - 14"" - core i5 3427u - windows 7 pro 64-bit - 8 gb ram - 256 gb ssd - vology",2, 14 256 3427u 3460 64 7 8 carbon gb gb i5 lenovo pro ram thinkpad windows x1, 14 256 3427u 3460 64 7 8 bit carbon core gb gb i5 lenovo pro ram ssd thinkpad vology windows x1
465662,dell,0,0,0,0,0,0,dell," dell hp m6500 53ghz 7 - pc thin refurbished) windows duo core win7-h 15.6"" 2.90 gb alibaba.com core ssd webcam // gb 6770m, / 2521-r3335,dell gb inch on",2, 15 2 2521 53ghz 6 6770m 7 90 dell dell duo gb gb gb h hp m6500 on r3335 refurbished thin win7 windows, 15 2 2521 53ghz 6 6770m 7 90 alibaba com core core dell dell duo gb gb gb h hp inch m6500 on pc r3335 refurbished ssd thin webcam win7 windows
367363,asus,intel,i7,0,1.00,0,0,asus," asus thinkpad 2 e430 twist sata i7 4 1.0ghz 1 2 intel 7 pc,android4.0 64-bit 10 | 64-bit",2, 0 0ghz 1 1 10 2 2 4 64 64 7 android4 asus e430 i7 intel sata thinkpad twist, 0 0ghz 1 1 10 2 2 4 64 64 7 android4 asus bit bit e430 i7 intel pc sata thinkpad twist
834317,0,intel,i5,4200u,0,0,0,0," i7 cf-53sblbalm model tmp255-m-54204g50mtkk-i5-4200u-4gb-500gb i5 | g4v04utaba | laptop inch i7-4510u, wifi accessories 6 8 konica 4 notebook",2, 4 4200u 4510u 4gb 500gb 53sblbalm 54204g50mtkk 6 8 cf g4v04utaba i5 i5 i7 i7 konica m model tmp255, 4 4200u 4510u 4gb 500gb 53sblbalm 54204g50mtkk 6 8 accessories cf g4v04utaba i5 i5 i7 i7 inch konica laptop m model notebook tmp255 wifi
793360,hp,0,0,0,0,0,0,hp, amazon.com : hp 15-series 15-f009wm laptop amd:e1-2100/e1x2-1.0glv 4gb/1-dimm 500gb/5400rpm m : computers & accessories,2, 0glv 1 1 15 15 2100 4gb 500gb 5400rpm amd dimm e1 e1x2 f009wm hp m series, 0glv 1 1 15 15 2100 4gb 500gb 5400rpm accessories amazon amd com computers dimm e1 e1x2 f009wm hp laptop m series
727834,hp,intel,0,0,0,0,0,hp, hp thinkpad 4334 3330 - 15 series 1600x900 intel buy win7 8 fi laptop | ebay 2 ebay gb buy,1, 15 1600x900 2 3330 4334 8 ebay ebay fi gb hp intel series thinkpad win7, 15 1600x900 2 3330 4334 8 buy buy ebay ebay fi gb hp intel laptop series thinkpad win7
957221,0,amd,a8,0,0,0,0,0, brand 2000 m83 i7 - m520 mk5 2x320gb core : hdd (ueh4002-at-e) us 1 | pro / pro pc (0a89475) 4.0 8) ram,2, 0 0a89475 1 2000 2x320gb 4 8 at brand e i7 m520 m83 mk5 pro pro ram ueh4002 us, 0 0a89475 1 2000 2x320gb 4 8 at brand core e hdd i7 m520 m83 mk5 pc pro pro ram ueh4002 us
1014574,0,0,0,0,0,0,0,0, panasonic - essential all-in-one 7 lcd 20a70037us 2 laptop 8gb toughbook | hdd core computer buy staples® china,1, 2 20a70037us 7 8gb all computer essential in lcd one panasonic staples toughbook, 2 20a70037us 7 8gb all buy china computer core essential hdd in laptop lcd one panasonic staples toughbook
695104,dell,intel,i7,3230m,0,0,0,dell, dell lenovo m5010 2466 notebook i7 workstation i7 00ghz solid | hd 3230m buy 500gb ebay drive pro 2.10 ram dual 320 gb 1 - - -,2, 00ghz 1 10 2 2466 320 3230m 500gb dell drive dual ebay gb hd i7 i7 lenovo m5010 pro ram solid workstation, 00ghz 1 10 2 2466 320 3230m 500gb buy dell drive dual ebay gb hd i7 i7 lenovo m5010 notebook pro ram solid workstation
613184,dell,intel,0,0,0,0,0,dell," dell latitude android 17 2 core intel pc buy - with ebay buy lcd 64bit - pc,tablet 64-bit -",1, 17 2 64 64bit android dell ebay intel latitude lcd tablet, 17 2 64 64bit android bit buy buy core dell ebay intel latitude lcd pc pc tablet with
1063755,hp,intel,i5,0,0,0,0,hp, hp g50vt - vology | 2 i5 | intel ram windows | via8880 | computers win7 hd,1, 2 g50vt hd hp i5 intel ram via8880 win7 windows, 2 computers g50vt hd hp i5 intel ram via8880 vology win7 windows
1047372,lenovo,0,0,0,0,0,0,lenovo," 15.6"" - computers d550mav-db01 aspire 6930p on core 7 laptop accessories gb pro lenovo alibaba.com ghz response t410 notebook",2, 15 6 6930p 7 aspire d550mav db01 gb ghz lenovo on pro response t410, 15 6 6930p 7 accessories alibaba aspire com computers core d550mav db01 gb ghz laptop lenovo notebook on pro response t410
506713,lenovo,intel,i5,3320m,0,4 gb ram,3437,lenovo," lenovo thinkpad x230 tablet 3437 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology",2, 12 320 3320m 3437 4 5 64 7 gb gb i5 lenovo pro ram tablet thinkpad windows x230, 12 320 3320m 3437 4 5 64 7 bit core gb gb hdd i5 lenovo pro ram tablet thinkpad vology windows x230
564059,lenovo,intel,i5,3427u,0,4 gb ram,3460,lenovo," lenovo thinkpad x1 carbon 3460 - 14"" - core i5 3427u - windows 8 pro 64-bit - 4 gb ram - 128 gb ssd - vology",2, 128 14 3427u 3460 4 64 8 carbon gb gb i5 lenovo pro ram thinkpad windows x1, 128 14 3427u 3460 4 64 8 bit carbon core gb gb i5 lenovo pro ram ssd thinkpad vology windows x1
1170276,acer,intel,i3,2348m,2.30,0,e1571,acer," amazon.com : acer aspire e1-571-32344g50mnks 15.6"" led notebook - intel core i3 i3-2348m 2.30 ghz : laptop computers : computers & accessories",2, 15 2 2348m 30 32344g50mnks 571 6 acer aspire e1 ghz i3 i3 intel, 15 2 2348m 30 32344g50mnks 571 6 accessories acer amazon aspire com computers computers core e1 ghz i3 i3 intel laptop led notebook
1129317,0,0,0,0,0,0,0,0," amazon.com thinkcentre ws pro - lcd psu, dongle",0, dongle lcd pro psu thinkcentre ws, amazon com dongle lcd pro psu thinkcentre ws
179046,0,intel,0,t5750,1.20,6gb ram,0,0," allwinner inch 1366*768 vology 1.2ghz 16gb ram t5750 - - intel core details 887942615918 r7,863.01 accessories 4 ghz gb price,laptop windows dual chip,laptop",2, 01 1 1366 16gb 2ghz 4 768 863 887942615918 allwinner chip details dual gb ghz intel price r7 ram t5750 windows, 01 1 1366 16gb 2ghz 4 768 863 887942615918 accessories allwinner chip core details dual gb ghz inch intel laptop laptop price r7 ram t5750 vology windows
88935,0,0,0,0,1.20,0,0,0," 17"" thinkpad laptop laptop mid 15.6-inch 20df0030us 128gb 1.2ghz 4ghz dvdrw win details 8 64-bit ghz comprar | | laptop,very -",2, 1 128gb 15 17 20df0030us 2ghz 4ghz 6 64 8 comprar details ghz mid thinkpad very, 1 128gb 15 17 20df0030us 2ghz 4ghz 6 64 8 bit comprar details dvdrw ghz inch laptop laptop laptop mid thinkpad very win
662387,lenovo,intel,i7,4710m,1.90,0,0,lenovo," & celeron 64-bit lenovo ivy i7-4710mq, 1gb color intel® 1.90ghz 15.6"" orange i7 ebay e431",1, 1 15 1gb 4710mq 6 64 90ghz celeron color e431 ebay i7 i7 intel ivy lenovo orange, 1 15 1gb 4710mq 6 64 90ghz bit celeron color e431 ebay i7 i7 intel ivy lenovo orange
1031028,0,0,0,0,0,0,0,0," gateway - 7000 g1 ram, bit 4600u 3740qm hd 128gb hard gb",1, 128gb 3740qm 4600u 7000 g1 gateway gb hard hd ram, 128gb 3740qm 4600u 7000 bit g1 gateway gb hard hd ram
269179,lenovo,intel,i5,3427u,0,4 gb ram,3460,lenovo," lenovo thinkpad x1 carbon 3460 - 14"" - core i5 3427u - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 180 gb ssd - vology",2, 14 180 3427u 3460 4 64 64 7 8 carbon gb gb i5 lenovo pro pro ram thinkpad windows windows x1, 14 180 3427u 3460 4 64 64 7 8 bit bit carbon core downgrade gb gb i5 lenovo pro pro ram ssd thinkpad vology windows windows x1
465818,hp,intel,i7,4600m,0,0,4600m,hp," hp x240 d830 laptop 15.6"" g0 led 4700hq processor hard p540 core vpro i7-4600m 64-bit - 64-bit intel® | ram",2, 15 4600m 4700hq 6 64 64 d830 g0 hard hp i7 intel p540 ram vpro x240, 15 4600m 4700hq 6 64 64 bit bit core d830 g0 hard hp i7 intel laptop led p540 processor ram vpro x240
482207,lenovo,amd,radeon,0,0,0,0,lenovo," alienware thinkcentre lenovo tablet notebook 20am004uus ii 11.6"" - 1tb 180ssd 1tb dongle laptop | 887770203943 - (4 radeon",1, 11 180ssd 1tb 1tb 20am004uus 4 6 887770203943 alienware dongle ii lenovo radeon tablet thinkcentre, 11 180ssd 1tb 1tb 20am004uus 4 6 887770203943 alienware dongle ii laptop lenovo notebook radeon tablet thinkcentre
424865,dell,intel,i5,m127,0,0,0,dell, dell 60 pc3l-12800 wifi i7 16gb 3gb ux31a notebook - ebay i5-4440 intel pro cf - ebay wifi - m127fw 256 4,2, 12800 16gb 256 3gb 4 4440 60 cf dell ebay ebay i5 i7 intel m127fw pc3l pro ux31a, 12800 16gb 256 3gb 4 4440 60 cf dell ebay ebay i5 i7 intel m127fw notebook pc3l pro ux31a wifi wifi
39844,lenovo,intel,i5,0,0,0,3254,lenovo," lenovo inspiron e6420 notebooks 3254 sata led laptop i5 warranty u7500 espanol i7 laptop,7 office windows 8",1, 3254 7 8 e6420 espanol i5 i7 inspiron lenovo notebooks office sata u7500 warranty windows, 3254 7 8 e6420 espanol i5 i7 inspiron laptop laptop led lenovo notebooks office sata u7500 warranty windows
1170343,lenovo,intel,i5,3320m,0,4 gb ram,2325,lenovo," lenovo thinkpad x230 2325 - 12.5"" - core i5 3320m - windows 8 pro 64-bit - 4 gb ram - 180 gb ssd - vology",2, 12 180 2325 3320m 4 5 64 8 gb gb i5 lenovo pro ram thinkpad windows x230, 12 180 2325 3320m 4 5 64 8 bit core gb gb i5 lenovo pro ram ssd thinkpad vology windows x230
547756,0,0,0,0,0,0,0,0, thinkserver inch 1110 android desktop black (at80571pg0802ml) 6gb docking ram : s white - 64-bit hdd ram: windows !!! gb alibaba.com,1, 1110 64 6gb android at80571pg0802ml black desktop docking gb ram ram s thinkserver white windows, 1110 64 6gb alibaba android at80571pg0802ml bit black com desktop docking gb hdd inch ram ram s thinkserver white windows
949166,dell,intel,i5,4010u,0,0,0,dell," dell : aspire 20ax black 1 4010u pricing for i5-3230m touch 256g win7 processor hdd, gb 8 office ghz 8250,",1, 1 20ax 256g 3230m 4010u 8 8250 aspire black dell for gb ghz i5 office pricing touch win7, 1 20ax 256g 3230m 4010u 8 8250 aspire black dell for gb ghz hdd i5 office pricing processor touch win7
900016,lenovo,0,0,0,0,0,0,lenovo," lenovo portable xt2 20b7 core stylus 320 touchscreen b&h 4600m laptop,mini topendelectronics windows professional ram, 64-bit ebay 3g 64-bit - computers gb",2, 20b7 320 3g 4600m 64 64 b ebay gb h lenovo mini portable professional ram stylus topendelectronics touchscreen windows xt2, 20b7 320 3g 4600m 64 64 b bit bit computers core ebay gb h laptop lenovo mini portable professional ram stylus topendelectronics touchscreen windows xt2
859066,hp,intel,0,4210u,0,0,0,hp, hp e1505 carrying t8 webcam led notebook intel 4210u laptop 7 2gb hd core memory |,1, 2gb 4210u 7 carrying e1505 hd hp intel memory t8, 2gb 4210u 7 carrying core e1505 hd hp intel laptop led memory notebook t8 webcam
605123,dell,intel,i3,3320m,0,0,0,dell," hp 500 thinkpad x550ca-db31 edition 53ghz 17.3"" intel i3 3320m - internet crystal laptops inch windows ram - 64 (w/ computer 4 - - / computer dell laptops product on",2, 17 3 3320m 4 500 53ghz 64 computer computer crystal db31 dell edition hp i3 intel internet on ram thinkpad w windows x550ca, 17 3 3320m 4 500 53ghz 64 computer computer crystal db31 dell edition hp i3 inch intel internet laptops laptops on product ram thinkpad w windows x550ca
228306,acer,intel,i5,4700m,0,0,0,acer," acer f3q81us#aba presario 18 4"" 15.4"" core 1080p (newest 4700mq windows hdd pouces i5, 2.70 ms (8 nm10chipset processor 64-bit hd used",2, 1080p 15 18 2 4 4 4700mq 64 70 8 aba acer f3q81us hd i5 ms newest nm10chipset pouces presario used windows, 1080p 15 18 2 4 4 4700mq 64 70 8 aba acer bit core f3q81us hd hdd i5 ms newest nm10chipset pouces presario processor used windows
687061,0,intel,i5,4200u,0,0,0,0," original thinkpad 13 pc 15.6"" 15 - lts 3.4 1tb i5 windows lcd ghz condition / core i5-4200u - 128",1, 128 13 15 15 1tb 3 4 4200u 6 condition ghz i5 i5 lcd lts original thinkpad windows, 128 13 15 15 1tb 3 4 4200u 6 condition core ghz i5 i5 lcd lts original pc thinkpad windows
1170390,lenovo,intel,i7,3520m,0,8 gb ram,3438,lenovo," lenovo thinkpad x230 tablet 3438 - 12.5"" - core i7 3520m - windows 7 pro 32-bit - 8 gb ram - 180 gb ssd - vology",2, 12 180 32 3438 3520m 5 7 8 gb gb i7 lenovo pro ram tablet thinkpad windows x230, 12 180 32 3438 3520m 5 7 8 bit core gb gb i7 lenovo pro ram ssd tablet thinkpad vology windows x230
15321,dell,0,0,0,0,0,0,dell," dell cf-191dyax1m ici p4 4700mq 14"" 20 6ghz cheap 4 - details & 4xb0f28636 7 64-bit",1, 14 191dyax1m 20 4 4700mq 4xb0f28636 64 6ghz 7 cf dell details ici p4, 14 191dyax1m 20 4 4700mq 4xb0f28636 64 6ghz 7 bit cf cheap dell details ici p4
1121241,0,0,0,0,0,0,0,0," amazon.com sn731up#aba e6410 tablets webcam : - ssd 2 solid windows & cheapest overstock.com 750gb - black 5400rpm fhd, 00:53",1, 00 2 53 5400rpm 750gb aba black cheapest e6410 fhd overstock sn731up solid tablets windows, 00 2 53 5400rpm 750gb aba amazon black cheapest com com e6410 fhd overstock sn731up solid ssd tablets webcam windows
89057,0,intel,i7,0,0,0,0,0, nec latitude dv1000 notebooks enterprise | tablet i7 notebook buy 64 - 640g 80ghz alibaba.com android pro |,1, 64 640g 80ghz android dv1000 enterprise i7 latitude nec notebooks pro tablet, 64 640g 80ghz alibaba android buy com dv1000 enterprise i7 latitude nec notebook notebooks pro tablet
1022957,0,intel,0,0,0,0,0,0," wholesale android lt1952p t60p 2 laptop laptop, led genuine | 4gb - vista | accessories ebay | buy 8 us 320 - gb affichage ghz intel",2, 2 320 4gb 8 affichage android ebay gb genuine ghz intel lt1952p t60p us vista wholesale, 2 320 4gb 8 accessories affichage android buy ebay gb genuine ghz intel laptop laptop led lt1952p t60p us vista wholesale
777209,lenovo,intel,i7,3520m,0,4 gb ram,3435,lenovo," lenovo thinkpad x230 tablet 3435 - 12.5"" - core i7 3520m - windows 7 pro 64-bit - 4 gb ram - 128 gb ssd - with ultrabase series 3 - vology",2, 12 128 3 3435 3520m 4 5 64 7 gb gb i7 lenovo pro ram series tablet thinkpad ultrabase windows x230, 12 128 3 3435 3520m 4 5 64 7 bit core gb gb i7 lenovo pro ram series ssd tablet thinkpad ultrabase vology windows with x230
867324,lenovo,intel,i5,3427u,0,4 gb ram,3460,lenovo," lenovo thinkpad x1 carbon 3460 - 14"" - core i5 3427u - windows 8 pro 64-bit - 4 gb ram - 240 gb ssd - vology",2, 14 240 3427u 3460 4 64 8 carbon gb gb i5 lenovo pro ram thinkpad windows x1, 14 240 3427u 3460 4 64 8 bit carbon core gb gb i5 lenovo pro ram ssd thinkpad vology windows x1
39933,hp,intel,i3,4012y,0,0,2530p,hp," hp : 2530p laptop,different i15rn-7059dbk android i3 - 1440x900 500gb topendelectronics core 3g 500gb 64-bit 8.1 us i3-4012y - win7 15.6,laptop downgrade",2, 1 1440x900 15 2530p 3g 4012y 500gb 500gb 6 64 7059dbk 8 android different hp i15rn i3 i3 topendelectronics us win7, 1 1440x900 15 2530p 3g 4012y 500gb 500gb 6 64 7059dbk 8 android bit core different downgrade hp i15rn i3 i3 laptop laptop topendelectronics us win7
695299,lenovo,intel,i5,3320m,0,4 gb ram,2320,lenovo," lenovo thinkpad x230 2320 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology",2, 12 2320 320 3320m 4 5 64 7 gb gb i5 lenovo pro ram thinkpad windows x230, 12 2320 320 3320m 4 5 64 7 bit core gb gb hdd i5 lenovo pro ram thinkpad vology windows x230
637958,0,amd,0,0,0,0,0,0, panasonic 667374-b21 toshiba 2325 pc amd led 2 i5 500gb - 4 500gb - 7 64-bit cream direct product,1, 2 2325 4 500gb 500gb 64 667374 7 amd b21 cream direct i5 panasonic toshiba, 2 2325 4 500gb 500gb 64 667374 7 amd b21 bit cream direct i5 led panasonic pc product toshiba
392202,0,0,0,0,0,0,0,0," brand - e6410 client laptop 5537 - 1800 30ghz 2520m (2. 60gb hard processor, notebook hdd, 4",1, 1800 2 2520m 30ghz 4 5537 60gb brand client e6410 hard, 1800 2 2520m 30ghz 4 5537 60gb brand client e6410 hard hdd laptop notebook processor
138251,0,0,0,0,0,0,0,0," 3"" tecra extreme pc 8880 good carbon 4gb core",0, 3 4gb 8880 carbon extreme good tecra, 3 4gb 8880 carbon core extreme good pc tecra
244752,0,0,0,0,0,0,0,0, miniprice.ca pavilion thinkpad s149 6885 14 -,0, 14 6885 ca miniprice pavilion s149 thinkpad, 14 6885 ca miniprice pavilion s149 thinkpad
302098,0,intel,0,0,0,0,0,0," 11.6"" p9a-i/c2750/sas/4l nh71 sas 2 ibm wifi intel 2 techbuy win technology 7 computers core original",2, 11 2 2 4l 6 7 c2750 i ibm intel nh71 original p9a sas sas techbuy technology, 11 2 2 4l 6 7 c2750 computers core i ibm intel nh71 original p9a sas sas techbuy technology wifi win
23576,0,intel,i7,0,0,0,0,0," panasonic inch gb 2392 15 i7 led core - xmg no processor, gb hrs 80002160 | ebay canada laptops,quality gb",1, 15 2392 80002160 canada ebay gb gb gb hrs i7 no panasonic xmg, 15 2392 80002160 canada core ebay gb gb gb hrs i7 inch laptops led no panasonic processor quality xmg
408600,lenovo,0,0,0,0,0,0,lenovo," lenovo : 24"" 9656 l520 six used windows ghz metallic laptop,gaming hdd 2 ebay pc 1 product 8 tablet 320 :",1, 1 2 24 320 8 9656 ebay gaming ghz l520 lenovo metallic six tablet used windows, 1 2 24 320 8 9656 ebay gaming ghz hdd l520 laptop lenovo metallic pc product six tablet used windows
72738,0,intel,celeron,5745m,0,0,0,0," panasonic vaio latitude celeron - 10-inch b&h (59y4014) gb prices wi-fi - 14 | solid a10-5745m | | windows us geforce ram wholesale,chinese",2, 10 14 5745m 59y4014 a10 b celeron chinese fi gb geforce h latitude panasonic prices ram solid us vaio wholesale wi windows, 10 14 5745m 59y4014 a10 b celeron chinese fi gb geforce h inch latitude panasonic prices ram solid us vaio wholesale wi windows
1104937,acer,intel,2 duo,0,0,0,0,acer, acer thinkpad duo 24 d820 topendelectronics 2 duo buy 14-inch alienware,1, 14 2 24 acer alienware d820 duo duo thinkpad topendelectronics, 14 2 24 acer alienware buy d820 duo duo inch thinkpad topendelectronics
752683,0,0,0,0,0,0,0,0, sony toughbook pink t200ta laptop 15 war 13ghz atom 2 notebook ips pro us 64-bit : 20an0069us hot gb,1, 13ghz 15 2 20an0069us 64 atom gb hot pink pro sony t200ta toughbook us war, 13ghz 15 2 20an0069us 64 atom bit gb hot ips laptop notebook pink pro sony t200ta toughbook us war
269359,lenovo,intel,i5,3320m,0,4 gb ram,3437,lenovo," lenovo thinkpad x230 tablet 3437 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 500 gb hdd - with ultrabase series 3 - vology",2, 12 3 3320m 3437 4 5 500 64 7 gb gb i5 lenovo pro ram series tablet thinkpad ultrabase windows x230, 12 3 3320m 3437 4 5 500 64 7 bit core gb gb hdd i5 lenovo pro ram series tablet thinkpad ultrabase vology windows with x230
89149,0,0,0,0,0,0,0,0, miniprice.ca 462-3542 x230 quality ebay - tablet 8ghz - ram laptop windows win price 64-bit nxmfvaa006 business - g gb,1, 3542 462 64 8ghz business ca ebay g gb miniprice nxmfvaa006 price ram tablet windows x230, 3542 462 64 8ghz bit business ca ebay g gb laptop miniprice nxmfvaa006 price quality ram tablet win windows x230
711741,hp,intel,0,0,0,0,0,hp," hp latitude e5410 15 core2 g750jw-dh71-core labour - hot tablet - 10 320 - 64-bit | buy ebay - product 500gb - ssd pc,android laptop vology 7 gb intel a10 180",2, 10 15 180 320 500gb 64 7 a10 android core2 dh71 e5410 ebay g750jw gb hot hp intel labour latitude tablet, 10 15 180 320 500gb 64 7 a10 android bit buy core core2 dh71 e5410 ebay g750jw gb hot hp intel labour laptop latitude pc product ssd tablet vology
162881,dell,intel,i7,0,0,0,0,dell, dell thinkpad i7 i7 touch business 099802275228 2 320gb,0, 099802275228 2 320gb business dell i7 i7 thinkpad touch, 099802275228 2 320gb business dell i7 i7 thinkpad touch
252998,lenovo,0,0,0,2.40,8gb ram,0,lenovo," lenovo c7m98up#aba m6800 2 3"" | - core 2 2 webcam 8gb ram gb australia dvd ebay 2.4ghz : laptops,famous ghz 4 4 hdd computer accessories 8",2, 2 2 2 2 3 4 4 4ghz 8 8gb aba c7m98up computer dvd ebay famous gb ghz lenovo m6800 ram, 2 2 2 2 3 4 4 4ghz 8 8gb aba accessories australia c7m98up computer core dvd ebay famous gb ghz hdd laptops lenovo m6800 ram webcam
621640,acer,intel,i3,4010u,1.70,4 gb ram,e1572,acer," amazon.com : acer aspire e1-572-34014g50mnkk 15.6"" led notebook - intel core i3 i3-4010u 1.70 ghz - black 4 gb ram - 500 gb hdd - dvd-writer - intel hd 4400 graphics - windows 7 home premium 64-bit - 1366 x 768 display - bluetooth / nx.m8eaa.007 / : computers & accessories",2, 007 1 1366 15 34014g50mnkk 4 4010u 4400 500 572 6 64 7 70 768 acer aspire black bluetooth display dvd e1 gb gb ghz graphics hd home i3 i3 intel intel m8eaa nx premium ram windows writer x, 007 1 1366 15 34014g50mnkk 4 4010u 4400 500 572 6 64 7 70 768 accessories acer amazon aspire bit black bluetooth com computers core display dvd e1 gb gb ghz graphics hd hdd home i3 i3 intel intel led m8eaa notebook nx premium ram windows writer x
56396,0,intel,0,3520m,0,0,0,0," amazon.com vaio x41 intel lcd 3520m 3540m tablet,aoson duo pricing in-plane gen 7 configuration us ebay cheap",1, 3520m 3540m 7 aoson configuration duo ebay gen in intel lcd plane pricing tablet us vaio x41, 3520m 3540m 7 amazon aoson cheap com configuration duo ebay gen in intel lcd plane pricing tablet us vaio x41
728140,dell,0,0,0,0,0,0,dell," dell cf-195cyaalm d830 tb internal - laptop, windows 3000 quad 256gb elt-293707 ruby - swappable on 4 16gb gb quadro ebay",2, 16gb 195cyaalm 256gb 293707 3000 4 cf d830 dell ebay elt gb internal on quad quadro ruby swappable tb windows, 16gb 195cyaalm 256gb 293707 3000 4 cf d830 dell ebay elt gb internal laptop on quad quadro ruby swappable tb windows
859218,lenovo,intel,i5,3360m,0,4 gb ram,2324,lenovo," lenovo thinkpad x230 2324 - 12.5"" - core i5 3360m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology",2, 12 2324 320 3360m 4 5 64 7 gb gb i5 lenovo pro ram thinkpad windows x230, 12 2324 320 3360m 4 5 64 7 bit core gb gb hdd i5 lenovo pro ram thinkpad vology windows x230
392281,lenovo,intel,i5,3320m,0,4 gb ram,3438,lenovo," lenovo thinkpad x230 tablet 3438 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology",2, 12 320 3320m 3438 4 5 64 7 gb gb i5 lenovo pro ram tablet thinkpad windows x230, 12 320 3320m 3438 4 5 64 7 bit core gb gb hdd i5 lenovo pro ram tablet thinkpad vology windows x230
72805,hp,0,0,0,0,0,0,hp," hp cheap s1 silver/gray nb3192a 887 core i43c | buy dvd 1yr needs laptop ram, gb ram | | laptops light - gb (windows black",2, 1yr 887 black dvd gb gb gray hp i43c light nb3192a needs ram ram s1 silver windows, 1yr 887 black buy cheap core dvd gb gb gray hp i43c laptop laptops light nb3192a needs ram ram s1 silver windows
